id;source;name;phone;has_website;website_url;yandex_url;rating;reviews_count;address;target_result
c13e6181-f5c3-4a76-8a25-2ab85b439823;yandex;Шафран;+7 (939) 343-94-84;0;;https://yandex.ru/maps/org/shafran/121061356035/;4,8;29;ул. Гастелло, 7, Казань;
36cea2c7-6085-4edb-ab37-b6f0ac0b9226;yandex;81 Space;+7 (987) 008-31-86;0;;https://yandex.ru/maps/org/81_space/15339042942/;4,5;95;ул. Маяковского, 24В, Казань;
1e753e79-3ee0-44ec-8a0e-21720a64053c;yandex;Айлен;+7 (905) 313-34-32;0;;https://yandex.ru/maps/org/aylen/1107368710/;4,6;107;2-я Азинская ул., 1, Казань;
5b95b7ac-fbde-46e2-a418-7d3a34eb2eff;yandex;27 квартал;+7 (917) 894-65-66;0;;https://yandex.ru/maps/org/27_kvartal/90669777598/;4,8;145;ул. Академика Лаврентьева, 11, Казань;
d4a3c393-30d7-48d3-8a1a-9ebc3f12c9d9;yandex;Изин дом;+7 (937) 570-00-12;0;;https://yandex.ru/maps/org/izin_dom/147922552577/;4,7;110;ул. Муштари, 18, Казань;
dfacfa9d-13e6-4e0d-8ac9-1b34c9ba1d00;yandex;Бигуди;+7 (843) 260-94-95;0;;https://yandex.ru/maps/org/bigudi/50120385595/;5,0;524;просп. Ямашева, 54, корп. 4, Казань;
92782d01-cc50-442f-9970-73738177f116;yandex;Матур;+7 (966) 240-01-01;0;;https://yandex.ru/maps/org/matur/1782773336/;4,5;218;ул. Академика Глушко, 10А, Казань;
a64b9c6e-90b0-45db-9e4b-108573b60e0e;yandex;Lash Lili Studio;+7 (904) 665-30-16;0;;https://yandex.ru/maps/org/lash_lili_studio/220748500547/;4,7;103;Пионерская ул., 8А, Советский район, Казань;
d032c664-460c-435b-977d-f4b4b8d4e6c8;yandex;Ti & Re;+7 (905) 020-88-89;0;;https://yandex.ru/maps/org/ti_re/37640794750/;5,0;108;ул. Горького, 3, корп. 1, Казань;
c861b7e7-2901-4ef3-a4fe-120202a4fbfd;yandex;Счастливые люди;+7 (987) 281-77-55;0;;https://yandex.ru/maps/org/schastlivyye_lyudi/44329321619/;5,0;149;ул. Кул Гали, 34, Казань;
5289416f-cf5a-407e-a8b8-10cf54ae5619;yandex;Эльбьюти;+7 (843) 259-27-33;0;;https://yandex.ru/maps/org/elbyuti/228979954030/;4,7;72;Даурская ул., 44Г, Казань;
bdf7213e-0d58-4718-8b3c-b502de6b48df;yandex;Matur People;+7 (917) 225-88-00;0;;https://yandex.ru/maps/org/matur_people/59302577108/;4,9;59;Комсомольская ул., 2, Казань;
76d55c72-04d4-400f-99d1-28b95e495592;yandex;MoNe;+7 (950) 329-52-15;0;;https://yandex.ru/maps/org/mone/126185835668/;4,4;58;ул. Космонавтов, 14, Казань;
13f281a5-0586-4f94-aabe-2971dcec5015;yandex;Eva dry bar;+7 (843) 240-08-03;0;;https://yandex.ru/maps/org/eva_dry_bar/127395144451/;4,9;186;ул. Горького, 6, Казань;
bf91f014-599d-43f0-9ccd-47d41701fb89;yandex;Энигма;+7 (843) 238-14-44;0;;https://yandex.ru/maps/org/enigma/1089205444/;4,7;169;Петербургская ул., 1, Казань;
555bbe92-a3d6-4d8d-950a-b5cc3b520ccc;yandex;Ng Vesna;+7 (917) 921-56-56;0;;https://yandex.ru/maps/org/ng_vesna/143038797666/;4,8;47;ул. Азата Аббасова, 3, Казань;
767db381-bea7-4064-ac35-7ceaca81d554;yandex;Hair Now;+7 (843) 290-93-23;0;;https://yandex.ru/maps/org/hair_now/1213487086/;4,5;196;ул. Павлюхина, 110, Казань;
fc698bbc-ec05-43ac-8c45-876c2e57dd55;yandex;В Париже;+7 (843) 524-75-80;0;;https://yandex.ru/maps/org/v_parizhe/1373529429/;4,5;88;ул. Адоратского, 4А, Казань;
acf8c0bd-c599-4c06-a76c-9bb2b50595bd;yandex;Кохановская Студио;+7 (953) 998-48-58;0;;https://yandex.ru/maps/org/kokhanovskaya_studio/71449896737/;5,0;137;Волочаевская ул., 6, Казань;
104ec12f-8618-483e-b576-a05c40ff49ef;yandex;Аниса;+7 (917) 887-87-97;0;;https://yandex.ru/maps/org/anisa/11610605480/;5,0;186;Даурская ул., 32, Казань;
d7c73b6c-bf22-4793-addb-255a8678d296;yandex;Одри;+7 (927) 427-64-38;0;;https://yandex.ru/maps/org/odri/1133853715/;4,4;33;Спортивная ул., 33, Советский район, Казань;
1a062264-fb44-4cff-bbc0-3ad8465d0fd1;yandex;Престиж;+7 (843) 273-44-56;0;;https://yandex.ru/maps/org/prestizh/1080826449/;4,1;16;Гвардейская ул., 14, Казань;
90b1d7dd-ee43-4b38-b1d5-d6ffebefd58e;yandex;Тиана;+7 (929) 725-22-55;0;;https://yandex.ru/maps/org/tiana/73190888584/;5,0;299;пр. Яраткан, 4В, Казань;
95b09c6c-66fb-4006-8696-1427c3719d2a;yandex;Небеса;+7 (937) 612-06-06;0;;https://yandex.ru/maps/org/nebesa/42744120543/;5,0;251;Академическая ул., 1, Казань;
e80baa09-ed40-4698-a6d3-e22d481a3b33;yandex;Luxepil;+7 (904) 712-13-15;0;;https://yandex.ru/maps/org/luxepil/86512125411/;5,0;329;Отрадная ул., 15, Казань;
25d9973e-856c-47cb-bf81-69ecbf40dfca;yandex;Романи;+7 (937) 576-76-00;0;;https://yandex.ru/maps/org/romani/148742315178/;5,0;76;Московская ул., 60, Казань;
95ec69cb-837f-4f8f-a1bd-f7d0a73adb88;yandex;De luxe;+7 (999) 156-83-69;0;;https://yandex.ru/maps/org/de_luxe/186090993761/;4,7;107;Даурская ул., 22, Казань;
d4895d4d-73bd-48bb-b8d7-d0e7075215ae;yandex;Жади;+7 (843) 228-74-06;0;;https://yandex.ru/maps/org/zhadi/1061911703/;4,7;187;ул. Гарифьянова, 25, Казань;
3abdb6df-136b-426f-a1a7-820d5fe8c57f;yandex;Delicate;+7 (986) 901-67-47;0;;https://yandex.ru/maps/org/delicate/184591211722/;4,9;37;ул. Николая Ершова, 76/1, Казань;
ba8a1f3c-ad48-415b-a7cf-3ba3a526537b;yandex;Fahrutdinov Studio;+7 (937) 777-34-16;0;;https://yandex.ru/maps/org/fahrutdinov_studio/204685834317/;5,0;346;ул. Касаткина, 11, Казань;
71586508-2ed3-424e-a825-711c8e644414;yandex;Ваш салончик красоты;+7 (960) 042-85-33;0;;https://yandex.ru/maps/org/vash_salonchik_krasoty/1302812670/;4,5;50;ул. Павлюхина, 99, Казань;
5259d906-f010-4990-bd47-b61b6d06c918;yandex;Монохром;+7 (919) 697-36-34;0;;https://yandex.ru/maps/org/monokhrom/58752643486/;5,0;303;Казань, Советский район, территория Октябрьский городок, 1/111;
e8f82aa1-5216-47ce-945a-b09a0def272b;yandex;Манифик;+7 (927) 047-04-72;0;;https://yandex.ru/maps/org/manifik/52823636314/;5,0;128;ул. Айвазовского, 16, Казань;
5c2d72f5-6cdb-413b-830b-704f95720c1f;yandex;Автосервис;+7 (930) 400-07-70;0;;https://yandex.ru/maps/org/avtoservis/148155352332/;4,2;80;Учебный пер., 13А, Воронеж;
223a3b01-a210-4ba0-b61e-659af2ce4bd0;yandex;Экобуст;+7 (903) 025-92-55;0;;https://yandex.ru/maps/org/ekobust/10025165123/;5,0;100;Калининградская ул., 87, Воронеж;
3d0b570a-ab26-4bac-95fe-d65241792b4a;yandex;Автосервис Careta;+7 (473) 269-44-48;0;;https://yandex.ru/maps/org/avtoservis_careta/46985389595/;4,5;79;ул. Димитрова, 112А, Воронеж;
9c29becb-db8c-4730-8e0b-64a64a2fb7ed;yandex;Автосервис;+7 (473) 292-84-22;0;;https://yandex.ru/maps/org/avtoservis/174940946669/;3,8;25;Ленинский просп., 182Б, Воронеж;
61637c67-5921-42df-9cb8-1a48a03943c3;yandex;Булафто;+7 (980) 248-70-17;0;;https://yandex.ru/maps/org/bulafto/28249113670/;5,0;64;ул. Серафимовича, 40, Воронеж;
2ea1d83c-afca-4245-95df-ba2e22f57a78;yandex;Сова;+7 (908) 130-99-55;0;;https://yandex.ru/maps/org/sova/207370408126/;4,5;272;ул. Антонова-Овсеенко, 16Б, Воронеж;
0339026b-77f6-47a2-896e-69ea437d6457;yandex;Vag service;+7 (473) 292-46-16;0;;https://yandex.ru/maps/org/vag_service/1760698153/;5,0;1424;Солнечная ул., 33В, Воронеж;
34739bfa-b686-4699-af05-092a3305e4ef;yandex;Автосервис;+7 (952) 952-10-83;0;;https://yandex.ru/maps/org/avtoservis/1268890762/;4,3;54;ул. Генерала Лизюкова, 2В, Воронеж;
4d6a219d-c397-4cc5-a9f3-f83196c470e0;yandex;Автоэлектрик;+7 (951) 868-72-76;0;;https://yandex.ru/maps/org/avtoelektrik/137826360599/;4,7;59;Воронеж, микрорайон ВАИ;
5b103b1c-31d2-40d7-aabd-c16c2e1eb72e;yandex;Автоспец 36;+7 (905) 051-65-54;0;;https://yandex.ru/maps/org/avtospets_36/110169709797/;4,8;45;ул. Менделеева, 5А, Воронеж;
44e95354-54f1-41c7-8fa2-b544fcb0c412;yandex;K-motors;+7 (473) 202-20-08;0;;https://yandex.ru/maps/org/k_motors/83083300730/;4,8;175;ул. Машиностроителей, 10, Воронеж;
2deb94a5-6edc-41ac-bbd0-fd280377a8a6;yandex;Автосервис;+7 (953) 119-91-71;0;;https://yandex.ru/maps/org/avtoservis/1730384836/;4,9;35;ул. Рокоссовского, 42, Воронеж;
7a698e60-9eed-4774-9a41-b79beba86d47;yandex;Авторай;+7 (920) 436-19-66;0;;https://yandex.ru/maps/org/avtoray/127217533580/;5,0;48;Воронеж, микрорайон Отрожка;
c71e0961-c59a-4f9c-a3f2-af7aa8e34309;yandex;Автодоктор;+7 (473) 253-60-89;0;;https://yandex.ru/maps/org/avtodoktor/187684788802/;4,7;108;Воронеж, улица Тимирязева;
ce99111c-5cb8-4047-b7de-251d30aab2c6;yandex;Kzk Гараж;+7 (900) 960-21-13;0;;https://yandex.ru/maps/org/kzk_garazh/12044390586/;4,8;63;ул. Витрука, 14А, Воронеж;
64576ea5-1db5-4d87-b1f3-38db3896078b;yandex;СТО Машин;+7 (920) 445-00-02;0;;https://yandex.ru/maps/org/sto_mashin/21684761945/;4,7;120;ул. Димитрова, 138, Воронеж;
483c022e-d9ea-442e-9e7c-540128054714;yandex;AS Concept;+7 (473) 258-25-55;0;;https://yandex.ru/maps/org/as_concept/1597705224/;4,6;31;Ленинградская ул., 132В, Воронеж;
f8bcaf05-d552-4f04-a1da-01b26539acdc;yandex;АвтоДрайв 1;+7 (915) 581-70-77;0;;https://yandex.ru/maps/org/avtodrayv_1/36636349792/;4,4;17;Ольховатский пер., 2, Воронеж;
a3cf6b7e-6d0e-4574-b295-30d4d4b2359b;yandex;Автошина;+7 (910) 240-40-90;0;;https://yandex.ru/maps/org/avtoshina/113371370303/;4,5;726;Московский просп., 144/1, Воронеж;
195774c9-e7a2-499e-ba52-182f9ec862b1;yandex;Автодрайв;+7 (910) 247-88-36;0;;https://yandex.ru/maps/org/avtodrayv/1379995181/;4,4;161;ул. Димитрова, 91Д, Воронеж;
38a07634-ca16-4207-983d-d3f1f83b826a;yandex;Автосервис;+7 (910) 749-27-74;0;;https://yandex.ru/maps/org/avtoservis/11345208870/;4,0;147;ул. Циолковского, 129/1, Воронеж;
cbc6e664-e5a3-49d3-b852-51119c566423;yandex;Автошина;+7 (473) 202-20-53 (доб. 1);0;;https://yandex.ru/maps/org/avtoshina/218569895230/;4,7;471;ул. Брусилова, 4/1, Воронеж;
e69743a0-5da0-443d-b7a7-caffee31346a;yandex;Твой гараж;+7 (950) 774-58-96;0;;https://yandex.ru/maps/org/tvoy_garazh/7036653485/;4,4;115;Ленинский просп., 174/6, Воронеж;
7bf5f532-b131-4ae9-814f-df28d204b398;yandex;Автомеханик;+7 (960) 134-36-37;0;;https://yandex.ru/maps/org/avtomekhanik/134948550063/;4,3;131;Ипподромная ул., 17, Воронеж;
98424dac-801a-44cf-9cb0-f7c17e615ac1;yandex;Дг сервис;+7 (952) 959-22-55;0;;https://yandex.ru/maps/org/dg_servis/148189435337/;5,0;130;Воронеж, территория потребительского гаражного кооператива Ручей;
b8bcdef4-4589-4638-a6a5-8c5923fff754;yandex;СТО Черноземья;+7 (960) 131-44-27;0;;https://yandex.ru/maps/org/sto_chernozemya/55710301453/;4,2;121;городской округ Воронеж, Коминтерновский район;
b44529c5-06e6-43ed-8155-111e0e058cb6;yandex;Ss20;+7 (473) 203-06-40;0;;https://yandex.ru/maps/org/ss20/1111267464/;4,6;282;просп. Патриотов, 11/3, Воронеж;
3fc8a1df-16eb-40d4-ae04-95a7ea744689;yandex;АвтомаG;+7 (920) 449-99-14;0;;https://yandex.ru/maps/org/avtomag/54082002420/;4,0;113;ул. Островского, 95, Воронеж;
cfa30c2a-c5e1-4333-8067-33957dedef3b;yandex;АвтоПочин;+7 (903) 857-75-95;0;;https://yandex.ru/maps/org/avtopochin/176189019124/;4,9;105;ул. Ленина, 313/1, село Новая Усмань;
b864653d-a86e-4646-a0e0-7827ce40845d;yandex;Автотехцентр;+7 (473) 267-17-80;0;;https://yandex.ru/maps/org/avtotekhtsentr/1042001857/;4,8;162;Народная ул., 35, Воронеж;
a56ce123-da20-48e8-9dc5-fd99fd240bcd;yandex;Автосервис, Шиномонтаж;+7 (908) 141-61-46;0;;https://yandex.ru/maps/org/avtoservis_shinomontazh/87945988935/;4,8;21;Транспортная ул., 47, село Александровка;
9e2098e5-1592-4672-b179-6d6b297820b8;yandex;Авто Зона;+7 (920) 424-07-38;0;;https://yandex.ru/maps/org/avto_zona/136271724984/;5,0;119;Полевая ул., 36Б, село Новая Усмань;
c7e6c7ab-60cb-477b-889d-4a52cf956134;yandex;Скиф-Авто;+7 (951) 876-68-74;0;;https://yandex.ru/maps/org/skif_avto/8019260143/;4,1;39;ул. Старых Большевиков, 45, Воронеж;
